id,summary
726,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

The study aims to investigate the prevalence, type, and risk factors of urinary incontinence (UI) in married women, as well as its impact on their quality of life. Urinary incontinence is a common condition that affects women worldwide, causing physical, psycho-social, and economic problems. The study will collect data from married women aged 18 and above, who will be asked to fill out a data collection tool. The primary outcome measure is the Incontinence Quality of Life score, which will be assessed over a 9-month period. The study aims to provide a comprehensive understanding of UI in married women, raise awareness about the condition, and provide ongoing support for those affected by it."
727,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: Bone Marrow Versus Adipose Tissue as a Cell Source for Infiltrative Treatment of Knee Osteoarthritis: Randomized Clinical Trial

Objective: To investigate the effectiveness of bone marrow aspirate concentrate (BMAC) and minimally manipulated adipose tissue (MM-AT) as cell sources for infiltrative treatment of knee osteoarthritis.

Design: Randomized controlled trial (RCT) with 204 patients with symptomatic unilateral knee osteoarthritis. Patients will be randomly assigned to receive either a single intra-articular injection of BMAC or MM-AT.

Interventions: Patients in the BMAC group will receive a single intra-articular injection of bone marrow aspirate concentrate derived from their own iliac crest, while patients in the MM-AT group will receive a single intra-articular injection of minimally manipulated adipose tissue derived from their own abdominal adipose tissue.

Primary Outcome Measure: The Western Ontario and McMaster University Osteoarthritis index (WOMAC) - Pain subscale, assessed at 6 months follow-up.

Secondary Outcome Measures: Various outcome measures will be assessed at baseline, 2 months, 6 months, and 12 months follow-up, including the WOMAC, Knee Injury and Osteoarthritis Outcome Score (KOOS), Visual Analogue Scale (VAS), EuroQol Visual Analogue Scale (EQ-VAS), Tegner Activity Level Scale, and others.

Duration: 12 months.

Population: Patients with symptomatic unilateral knee osteoarthritis, aged 40-75 years, who have not responded to at least 4 months of conservative treatment. Exclusion criteria include patients with axial deviations > 5°, patients who have suffered trauma or undergone intra-articular infiltration of other substances in the previous 6 months, and patients with concomitant knee injuries causing joint pain or swelling."
728,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

Title: Evaluating Efficacy and Safety of CBD TPM Capsules for Use in Insomnia

Objective: To evaluate the efficacy and safety of cannabidiol (CBD) TPM capsules in reducing insomnia severity in adults.

Population: Adults aged 18 years or older with a diagnosis of insomnia disorder, as defined by the Diagnostic and Statistical Manual of Mental Disorders, Fifth Edition (DSM-5).

Interventions: Participants will receive either a placebo, 75mg CBD, or 150mg CBD capsule nightly before bed.

Primary Outcome Measures:

1. Mean change from study baseline of insomnia severity index (ISI) score at 8 weeks
2. Mean change from study baseline in subject sleep efficiency (sSE) at 8 weeks

Study Design: Randomized, double-blind, placebo-controlled, parallel-group trial with three arms: placebo, 75mg CBD, and 150mg CBD."
729,"assistant

This clinical trial aims to investigate the pattern of intestinal parasitic infection among cirrhotic patients in Sohag University Hospital. The study will enroll 200 patients, including 100 with liver cirrhosis and gastrointestinal complaints (cases group) and 100 with gastrointestinal complaints but no comorbidity (control group). Participants will undergo stool analysis to detect the prevalence and pattern of intestinal parasitic infection. The primary outcome measure is the detection of prevalence and pattern of intestinal parasitic infection in cirrhotic patients and the difference between cirrhotic patients and non-cirrhotic patients with no comorbidity. The study will also aim to determine the most common risk factors of intestinal parasitic infection in cirrhotic patients."
730,"assistant

The REtinal Detachment Outcomes Study (REDOS) is a randomized controlled trial investigating the treatment of rhegmatogenous retinal detachment (RRD) with or without scleral buckle (SB) and different gas tamponade agents. The study aims to compare the anatomic and functional outcomes of three treatment arms: pars plana vitrectomy (PPV) with sulfur hexafluoride (SF6) gas tamponade, PPV with SB and SF6 gas tamponade, and PPV with perfluoropropane (C3F8) gas tamponade.

The study includes patients aged 18 years or older with a diagnosis of rhegmatogenous RRD, excluding those with Proliferative Vitreoretinopathy (PVR) grade ≥C2, chronic RRD, or other specific conditions. The primary outcome measure is single surgery anatomic success, defined as freedom from reoperation for recurrent RRD, with follow-up until the final 1-year visit. Secondary outcomes include pinhole visual acuity, best-corrected visual acuity, time to onset of RD recurrence, severity and number of complications, and quality of life questionnaire assessments at various time points.

The study is designed as a factorial, randomized controlled trial with triple masking, and is expected to provide valuable insights into the optimal treatment approach for rhegmatogenous RRD."
731,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

This randomized, triple-blinded, parallel-group interventional study aims to evaluate the effects of 0.25%, 0.5%, and 1% ropivacaine on the onset and duration of ultrasound-guided ankle blocks in patients undergoing forefoot surgery for anesthesia and postoperative analgesia. The study hypothesizes that 1% ropivacaine will result in a faster onset time and longer sensory block duration compared to 0.25% and 0.5% ropivacaine. The primary outcome is the difference in sensory block duration, while secondary outcomes include onset time, postoperative pain scores, and opioid consumption. A total of 15 mL of each concentration of ropivacaine will be administered to each participant, and the study will measure the outcomes over a period of 48 hours, 72 hours, and one week."
732,"assistant

The Effect of Compression Stockings on the Complaints, Well-Being and Sleep Quality of Pregnant Women With Restless Legs Syndrome is a randomized, open-label study that aims to evaluate the effect of compression stockings on the complaints, well-being, and sleep quality of pregnant women with Restless Legs Syndrome (RLS). The study will enroll pregnant women aged 18-40 with a diagnosis of RLS, who are at least 27 weeks gestation and have a hemoglobin level of 11 g/dl or above. Exclusion criteria include a history of RLS before pregnancy, chronic diseases, sleep apnea, psychiatric disease, and certain medications. The study will randomly assign participants to either a compression stocking group or a placebo sock group, where they will wear the assigned socks for 3 weeks. The primary outcome measures will be the change in RLS Severity Rating Scale score and Pittsburgh Sleep Quality Index score from baseline to the end of 21 days. The study aims to determine whether compression stockings can improve the symptoms and sleep quality of pregnant women with RLS."
733,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

**Title:** The Efficacy of Home-based Strength and Tai-chi Exercise Snacking for Improving Physical Function in Taiwanese and British Older Adults: a Randomised Control Trial.

**Objective:** To evaluate the effectiveness of a home-based exercise program, combining strength and Tai-chi exercises, in improving physical function in older adults.

**Design:** Randomized controlled trial with 60 participants aged 65 or older, recruited from the UK and Taiwan. Participants were randomly assigned to either the intervention group or the waitlist control group.

**Intervention:** The intervention group received a 12-week home-based exercise program, consisting of three progressive phases, with exercises performed at home and recorded in a log book. The program aimed to improve physical function, balance, strength, and flexibility.

**Outcome Measures:** Primary outcome measures included changes in the Short Physical Performance Battery (SPPB) and 1RM of leg press. Secondary outcome measures included balance function, strength function, agility function, flexibility, quality of life, physical activity level, mental health, and attitudes towards exercise.

**Duration:** The study will take approximately 3 months to complete, with assessments conducted at weeks 0, 4, 8, and 12.

**Inclusion Criteria:** Participants must be aged 65 or older, able to perform daily physical activity independently, and not regularly engaging in recreational sports or structured exercise. Exclusion criteria include current musculoskeletal injuries, contraindications to exercise, and certain medical conditions."
734,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: A Randomized Case Control Study of Pre-emptive Caudal Epidural Analgesia With Ropivacaine With and Without Dexamethasone for Lumbosacral Spine Surgery

Objective: To evaluate the role of pre-emptive caudal epidural analgesia with ropivacaine with or without dexamethasone for postoperative pain relief in lumbosacral spine surgeries.

Design: Randomized, parallel-group, double-blind, controlled trial.

Population: Patients undergoing lumbosacral spine surgeries by posterior approach, aged 18-65 years, ASA PS I and II.

Intervention: Caudal epidural injection with 0.25% ropivacaine 20 ml with or without dexamethasone 8 mg.

Primary Outcome Measures: Visual Analogue Scale (VAS) scores at immediate postoperative period, 4, 8, 12, and 24 hours, and time of rescue analgesia.

Secondary Outcome Measures: Hemodynamic effects, associated side effects, and quality of analgesia.

The study aims to compare the effect of adding dexamethasone to ropivacaine on postoperative pain relief, duration of analgesia, and hemodynamic effects in patients undergoing lumbosacral spine surgeries."
735,"assistant

This randomized controlled trial aims to evaluate the effect of nursing care based on Kolcaba's comfort theory on the comfort, satisfaction, and sleep quality of intensive care patients. The study will randomly assign 80 participants, 40 in each group, to either a control group receiving standard care or an intervention group receiving care based on Kolcaba's comfort theory. The primary outcomes measured will be comfort using the General Comfort Scale, comfort behaviors using the Comfort Behaviors Checklist, and sleep quality using the Richard-Campbell Sleep Scale. The study will assess these outcomes 24 hours after the intervention. The study aims to determine the effect size of 0.87 with 80% power, a margin of error of 0.05%, and a confidence interval of 0.95%."
736,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: P-KIDs CARE: An Intervention to Address Health Systems Delays to Care for Injured Children in Tanzania

Objective: To develop and pilot-test an intervention, P-KIDs CARE, aimed at reducing delays in care for injured children in Tanzania.

Methods:

* Formative research (Aim 1) to inform the development of the P-KIDs CARE intervention, including capacity assessments, in-depth interviews, and focus group discussions with healthcare providers and family members of pediatric injury patients.
* Intervention development (Aim 2) through a 2-day workshop with an interdisciplinary study team and feedback from healthcare providers and a community-engaged panel.
* Pilot-testing (Aim 3) of the P-KIDs CARE intervention in two study facilities in the Kilimanjaro Region, enrolling 200 pediatric injury patients and 10 healthcare providers.

Intervention: The P-KIDs CARE intervention includes two components: the World Health Organization (WHO) Basic Emergency Care Course for training on patient assessment and stabilization, and a decision support tool integrating adaptation of two evidence-based tools for mortality risk assessment and timely referral decisions.

Outcomes:

* Primary outcome: Mortality
* Secondary outcomes: Time from injury to definitive care, patient disposition, and patient morbidity (measured by the Glasgow Outcomes Scale-Extended Pediatrics)

This study aims to assess the feasibility, acceptability, and fidelity of the P-KIDs CARE intervention and its potential impact on reducing delays in care for injured children in Tanzania."
737,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: Combining Pelvic Floor Rehabilitation With Postural Re-education in Women With Stress Urinary Incontinence and Chronic Low Back Pain: a Preliminary Study.

Objective: To evaluate the effectiveness of combining pelvic floor rehabilitation with postural re-education in women with stress urinary incontinence and chronic low back pain.

Methodology: This randomized, triple-blind study enrolled women aged 18-75 years with stress urinary incontinence and chronic low back pain. Participants were randomly assigned to one of two groups: pelvic floor rehabilitation with postural re-education or pelvic floor rehabilitation with spinal mobilization. Each group received 10 sessions of treatment over 5 weeks.

Outcome Measures: The primary outcome measure was the International Consultation on Incontinence Questionnaire-Urinary Short Form (ICIQ-UI SF), which evaluates the frequency, severity, and impact on quality of life of urinary incontinence. Secondary outcome measures included the Pain Visual Analogue Scale (VAS) and the Modified Oxford Scale (MOS), which assess pain intensity and pelvic floor muscle strength, respectively.

This study aimed to investigate the effectiveness of combining pelvic floor rehabilitation with postural re-education or spinal mobilization in improving symptoms of stress urinary incontinence and chronic low back pain in women."
738,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: Development of a Pharmacodynamic Model for Propofol in Older Adults

Objective: To develop a pharmacokinetic-pharmacodynamic (PKPD) model that uses pharmacokinetic parameters from the Eleveld model and new pharmacodynamic parameters derived from frontal electroencephalography (EEG) in patients older than 65 years to predict the hypnotic effect of propofol.

Design: Single-group, open-label study with 30 patients undergoing non-cardiac elective surgery requiring general anesthesia. Patients will receive an intravenous infusion of propofol with prespecified plasma targets, and registration of BIS values, frontal EEG, and clinical signs of consciousness will be performed.

Primary Outcome Measures: Performance Error (PE) and Median Absolute Performance Error (MDAPE) to evaluate the accuracy of the model.

Secondary Outcome Measures: Median Prediction Error (MDPE), Time of Loss of Response (LOR), Time of Burst-suppression (BS), and Time of Return of Response (ROR) to evaluate the performance of the model.

Population: Patients older than 65 years undergoing non-cardiac elective surgery requiring general anesthesia.

Intervention: Intravenous infusion of propofol with prespecified plasma targets.

This study aims to develop a PKPD model that accurately predicts the hypnotic effect of propofol in older adults, allowing for better titration of the drug and avoiding potential deleterious effects."
739,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: Very Short-course Versus Standard Course Antibiotic Therapy in Patients With Acute Cholangitis After Adequate Endoscopic Biliary Drainage

Objective: To compare the effectiveness and safety of a very short-course (1 day) of antibiotics versus a standard course (4-7 days) of antibiotics in patients with acute cholangitis after endoscopic biliary drainage.

Design: Multicenter, open-label, non-inferiority randomized controlled trial.

Eligibility: Patients with acute cholangitis due to common bile duct stones, benign or malignant distal biliary obstruction, or distal biliary stent dysfunction, aged 18 years or older, with adequate biliary drainage, and without fever or signs of infection.

Interventions: Patients will be randomly assigned to either a very short-course group (1 day of antibiotics) or a standard course group (4-7 days of antibiotics).

Primary Outcome Measure: Clinical cure rate by day 14 after ERCP without relapse by day 30.

Secondary Outcome Measures: All-cause 90-day mortality, relapse of cholangitis within 90 days, rate of any other subsequent infection requiring antibiotic therapy within 90 days, rate of subsequent infections with MDR bacteria or Clostridioides difficile within 90 days, rate of other adverse drug events within 14 days, length of intensive care and hospital stay for the initial episode of cholangitis, quality of life and health utility, and societal costs and cost-effectiveness/-utility.

Keywords: antibiotics, randomized controlled trial."
740,"assistant

This is a prospective, randomized, double-blinded clinical trial conducted at the Anesthesiology Department in Tanta University Hospitals. The study aims to investigate the effectiveness of ultrasound-guided lung recruitment maneuver (US-LRM) compared to conventional lung recruitment maneuver (C-LRM) in morbidly obese patients undergoing laparoscopic bariatric surgery.

The study will enroll 60 patients, divided into two groups: the conventional group (C) and the ultrasound-guided group (US). Patients will receive standard anesthesia and mechanical ventilation, and will undergo lung ultrasound examination at three time points during surgery. The primary outcome measure is the change in lung ultrasound score, while secondary outcomes include the incidence of atelectasis and intra-operative desaturation.

The US-LRM will be performed under direct real-time guidance of ultrasound if atelectasis is present, with a maximum airway pressure of 40 cmH2O. The C-LRM will be performed by manual inflation with a pressure of 30 cmH2O for 30 seconds. The study will assess the effectiveness of both techniques in reducing the incidence of atelectasis and improving lung function in morbidly obese patients undergoing bariatric surgery."
741,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

**Title:** Optimization of Fractionation Schedules of Heel Spur Radiotherapy: A Prospective Randomized Open-label Trial

**Objective:** To determine whether one-day irradiation (a single fraction) is non-inferior to fractionated radiotherapy over a three-month period in terms of pain relief for heel spur patients.

**Design:** Prospective, randomized, open-label trial with six arms: standard fractionated dose (6 Gy in 4 fractions) and five experimental single-dose arms (0.5 Gy, 1 Gy, 1.5 Gy, 2 Gy, and 3 Gy).

**Eligibility:** Patients aged 40 years or older with a diagnosed painful unilateral plantar heel spur for at least six months, suitable for radiotherapy, and without prior history of radiotherapy for heel spur.

**Primary Outcome Measure:** Non-inferiority of single fraction radiotherapy of heel spur, evaluated by Calcaneodynia sum score (100 = free of symptoms, 0 = very intense symptoms) at three months after radiotherapy.

**Secondary Outcome Measures:** Comparison of different single fraction radiotherapy prescriptions, need for reirradiation, quality of life, and VAS score at various time points.

**Duration:** 44 months.

**Location:** Masaryk Memorial Cancer Institute Brno, Czech Republic."
742,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

**Title:** Lifestyle Intervention in Overweight/Obese Chronic Low Back Pain (CLBP) Patients: an International Multi-center RCT

**Objective:** To examine the effectiveness of a behavioral weight reduction program combined with Pain Neuroscience Education (PNE) and Cognition-Targeted Exercise Therapy (CTET) in reducing pain and improving quality of life in overweight or obese patients with chronic low back pain (CLBP) compared to PNE and CTET alone.

**Methodology:** This is a randomized controlled trial (RCT) with 252 participants aged 18-65 years, who are overweight or obese and have CLBP. Participants will be randomized to either the experimental group, which will receive the behavioral weight reduction program combined with PNE and CTET, or the control group, which will receive PNE and CTET alone. The interventions will be delivered over 14 weeks, with assessments at baseline, directly post-treatment, 3 months, 6 months, 9 months, and 12 months post-treatment.

**Primary Outcome Measure:** Average pain intensity, measured using the Brief Pain Inventory (BPI).

**Secondary Outcome Measures:** Pain interference on functioning, pain distribution, pain extent, kinesiophobia, fear avoidance beliefs, body weight, BMI, fat mass, fat-free mass, muscle mass, body water, waist-hip circumference, regional body composition, sedentary behavior, physical activity, sleep quality, dietary intake, health economics, productivity cost, and quality of life.

**Inclusion Criteria:** Adults aged 18-65 years, overweight or obese, with CLBP, who are seeking care for low back pain and leg pain.

**Exclusion Criteria:** Patients with BMI ≥ 40 kg/m², morbid obesity, pregnant or breastfeeding women, patients with specific spinal pathology or severe underlying comorbidities."
743,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: Comparison of Outcomes for Single vs Double Pyloromyotomy for Gastroparesis Randomized Controlled Trial

Objective: To compare the clinical outcomes and efficacy of single versus double pyloromyotomy techniques in gastric per-oral endoscopic myotomy (G-POEM) for refractory and severe gastroparesis.

Methodology: This is a randomized controlled prospective multicenter study that will enroll patients with refractory and severe gastroparesis based on the Gastroparesis Cardinal Symptom Index (GCSI) score > 2. Patients will be randomized into two groups: single pyloromyotomy and double pyloromyotomy. The primary outcome measures will be clinical success at 3, 6, and 12 months, GCSI score before and after GPOEM at 3, 6, and 12 months, and technical success rate. Secondary outcome measures will include total procedure time, adverse events, and recurrence of symptoms.

Population: The study will enroll patients aged 18 years or older with refractory and severe gastroparesis who have failed medical therapy and have impaired gastric emptying.

Intervention: Patients will undergo gastric per-oral endoscopic myotomy (G-POEM) with either single or double pyloromyotomy techniques.

Duration: The study will follow patients for 12 months after the procedure.

This summary captures the key aspects of the trial, including the objective, methodology, population, intervention, and duration."
744,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: A Single Arm, Open-label Study of the Efficacy of Minayo Iron-rich Yeast Drink With SOD on Female Nutritional Anemia, Skin Condition and Qi-blood Deficiency Syndrome

Objective: To evaluate the efficacy of Minayo Iron-rich Yeast Drink with SOD in improving nutritional anemia, skin condition, and Qi-blood deficiency syndrome in female participants aged 18-35 years.

Design: Single-arm, open-label study with a single intervention group receiving Minayo Yeast Drink Product.

Inclusion Criteria: Female participants with hemoglobin concentration level below 110g/L, aged 18-35 years, and no history of organic diseases or other conditions that may affect the trial.

Intervention: Participants will receive Minayo Yeast Drink Product (385 pieces, 25ml/piece, each piece contains 13mg of iron) for 4 consecutive weeks.

Primary Outcome Measures: Change of serum ferritin level, hemoglobin concentration level, and superoxide dismutase (SOD) concentration level.

Secondary Outcome Measures: Change of glutathione (GSH) concentration level, skincare measurement (lines/wrinkles on the face), and other related outcomes.

This study aims to assess the efficacy of Minayo Iron-rich Yeast Drink with SOD in improving nutritional anemia, skin condition, and Qi-blood deficiency syndrome in female participants."
745,"assistant

The study aims to investigate the effect of a single session of combined Acute Intermittent Hypercapnic-Hypoxia (AIHH) and Transcutaneous Spinal Cord Stimulation (tSCS) on cervical neural drive in chronic spinal cord injury (SCI). The study will recruit 29 participants with chronic SCI and randomize them to one of four groups: AIHH + tSCS-paired respiratory strength training, SHAM AIHH + tSCS-paired respiratory strength training, SHAM AIHH + SHAM tSCS-paired respiratory strength training, and AIHH + SHAM tSCS-paired upper extremity strength training. The primary outcome measures are change in respiratory cortical and spinal drive, change in upper extremity cortical and spinal drive, change in maximum respiratory voluntary force production, change in airway occlusion pressure (P0.1) in minutes of intervention."
746,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

**Title:** Cerebral Hemodynamic and Metabolic Responses to Anesthesia and Vasopressors in Adult Surgery: A 2x2 Factorial Design Randomized Controlled Trial With Light-based Neuromonitoring (CHEM-FACT Study)

**Objective:** To investigate the effects of anesthetic maintenance agents (propofol vs. sevoflurane) and vasopressors (phenylephrine vs. ephedrine) on cerebral hemodynamics and metabolism in adult patients undergoing surgery under general anesthesia.

**Methodology:** This is a prospective, randomized controlled trial with a 2x2 factorial design. 80 adult patients (ASA I-III) will be randomly assigned to one of four groups: propofol-based anesthetic maintenance with phenylephrine or ephedrine, or sevoflurane-based anesthetic maintenance with phenylephrine or ephedrine. Patients will undergo light-based neuromonitoring (trNIRS/DCS) to measure cerebral blood flow, oxygenation, and metabolism. The primary outcome measures are the effects of anesthetic maintenance agents and vasopressors on cerebral hemodynamics and metabolism.

**Outcome Measures:** The primary outcome measure is the difference in cerebral metabolic rate of oxygen consumption (CMRO2) during surgery between the four groups. Secondary outcome measures include the effects of anesthetic maintenance agents and vasopressors on cerebral hemodynamics and metabolism during anesthesia induction.

**Inclusion Criteria:** Adult patients over 18 years old, ASA I-IV, undergoing surgery under general anesthesia at London Health Sciences Centre or St. Joseph's Healthcare that is scheduled to last longer than 1 hour.

**Exclusion Criteria:** Patients with neurological conditions, history of substance abuse, contraindications to applying the cerebral oximetry device, or contraindications to receiving specific anesthetic agents or vasopressors."
747,"assistant

The IDMet (RaDiCo Cohort) is a national cohort study aiming to investigate the clinical, genetic, biological, and morphometric characteristics of patients with Imprinting Disorders (IDs) across various age groups. The study includes patients with 10 different IDs, including Silver Russell Syndrome, Beckwith-Wiedemann Syndrome, and Prader-Willi Syndrome, among others. The primary outcome measures focus on the clinical characteristics of IDs, while secondary outcome measures explore the association between metabolic phenotype and biological profile, prevalence of metabolic abnormalities, risk of metabolic complications, and quality-of-life scores. The study will also analyze the transmission of (epi)genetic mutations in probands and relatives. The study is expected to run for an average of 10 years, with data collection taking place through study completion."
748,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

This randomized, open-label trial compares the effectiveness of unipolar and bipolar interlocking in adults with humeral shaft fractures. The study includes patients aged 18 and older with a diagnosis of humeral shaft fracture requiring surgical treatment with intramedullary nailing. The primary outcome measure is the proportion of patients with radiologically assessed bone healing at 12 months. Patients will complete questionnaires (EQ-5D-5L and SF-12) and undergo CT scans at 9 and 12 months to assess bone healing. The study aims to evaluate the treatment efficacy of unipolar versus bipolar interlocking in humeral shaft fractures in adults."
749,"assistant

The EPI-MINN study aims to improve cognitive function and motivation in individuals with early psychosis. The study will evaluate the effectiveness of a 20-hour cognitive training program, combined with a personalized real-time intervention for motivational enhancement (PRIME) app, compared to treatment as usual (TAU) in a national comparison study. Participants will be randomly assigned to either the experimental group or the control group. The primary outcomes will be changes in cognitive function, as measured by the Test My Brain scores, and changes in motivation, as measured by the Dysfunctional Attitudes Scale-Defeatist Beliefs Subscale (DAS-DB) score. Secondary outcomes will include changes in quality of life, behavioral inhibition and activation, and motivation and pleasure. The study will also assess the feasibility and acceptability of the PRIME app and the cognitive training program."
750,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

Title: Assessment, Monitoring and Optimisation of Prehabilitation Patients Using Wearable Fitness Trackers

Objective: To evaluate the effectiveness of using wearable fitness trackers to monitor and optimize prehabilitation exercise programs for patients with non-metastatic oesophago-gastric, hepatobiliary, or lung cancer undergoing surgical resection.

Design: A prospective, two-arm randomized parallel group clinical trial with 82 participants. Participants will be randomized to either a control group (exercise to rating of perceived exertion) or an intervention group (exercise to a heart rate zone).

Intervention: Participants in the intervention group will wear a wearable fitness tracker and receive personalized heart rate zones to guide their exercise. The control group will receive standard exercise prescriptions based on rating of perceived exertion.

Primary Outcome Measure: Total number of minutes of moderate-intensity exercise over 8 weeks.

Secondary Outcome Measures: Volume of physical activity, weekly adherence, duration and intensity of exercise, and patient feedback on using wearable fitness trackers.

Eligibility Criteria: Patients aged 18-80 years with a new diagnosis of non-metastatic oesophago-gastric, hepatobiliary, or lung cancer undergoing surgical resection at Imperial College Healthcare Trust or Guy's and St Thomas' NHS Foundation Trust.

The study aims to assess the effectiveness of wearable fitness trackers in improving exercise adherence, intensity, and overall physical activity in patients undergoing prehabilitation for cancer surgery."
751,"assistant

The LA POPA trial is a multicentre, single-blinded, randomized, controlled trial comparing minimally invasive treatments for pilonidal disease. The study aims to evaluate the effectiveness of two treatment arms: pit-picking surgery alone and pit-picking surgery with sinus laser-assisted closure (SiLaC). 

Eligible patients aged 12 years and older with primary pilonidal sinus disease will be randomized to one of the two treatment arms. The primary outcome measure is the success rate of treatment at 1 year, defined as wound healing outcomes, including closure of all pits, absence of symptoms, and absence of persisting sinuses.

Secondary outcomes include success rate of treatment at long-term follow-up, pain scores, patient-reported outcome measures, wound healing and complications, work rehabilitation, return to daily activities, recurrence rate, need for secondary or revision surgery, patient satisfaction, and quality of life. The study will follow patients for 5 years to assess long-term outcomes."
752,"assistant

This clinical trial aims to identify the sociodemographic, personal, and clinical characteristics of patients admitted to the Addiction Management Unit of Assiut University Hospital in Egypt. The study will enroll patients with substance use disorder (SUD) who are admitted to the unit and will collect data on their sociodemographic characteristics, personality traits, and patterns of substance abuse. The primary outcome measures include identifying the sociodemographic characteristics of patients with SUD, personality traits, and patterns of substance abuse. The study will use a supportive psychotherapy intervention to help patients detox and rehabilitate. The study will enroll patients aged 18 years and older and will collect data over a one-week period."
753,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

Title: A Phase 2 Study on Immune Checkpoint Inhibitors and Radioembolisation for Previously Untreated Metastatic Hepatocellular Carcinoma

Objective: To investigate the efficacy and safety of combining immune checkpoint inhibitors (durvalumab and tremelimumab) with radioembolisation (yttrium-90 microspheres) in previously untreated metastatic hepatocellular carcinoma patients.

Design: Open-label, single-arm, phase 2 trial with a total of 7 cycles of durvalumab and tremelimumab, and a single cycle of radioembolisation.

Primary Outcome Measures:

* Best objective response
* Rate of abscopal effect (objective response of tumour sites outside the liver)

Secondary Outcome Measures:

* Progression-free survival
* Overall survival
* Incidence of treatment-related side effects
* Local control rate (percentage of tumour sites in the liver without evidence of progressive disease)
* Distant control rate (percentage of tumour sites outside the liver without evidence of progressive disease)

Eligibility Criteria: Patients with metastatic hepatocellular carcinoma, aged 18 years or above, with Eastern Cooperative Oncology Group (ECOG) performance status of 0 or 1, and adequate serum hematological and biochemical functions.

Exclusion Criteria: Patients with severe active autoimmune disease, prior monoclonal antibody, immunotherapy, or immune checkpoint inhibitors, prior chemotherapy or targeted small molecule therapy, known additional malignancy, active infection, or history of human immunodeficiency virus (HIV) infection."
754,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

**Title:** Neoadjuvant Tremelimumab and Durvalumab With Gem/Cis in Intrahepatic Cholangiocarcinoma

**Objective:** To evaluate the effectiveness of neoadjuvant durvalumab and tremelimumab combined with gemcitabine and cisplatin in patients with borderline resectable or resectable intrahepatic cholangiocarcinoma.

**Study Design:** Phase II, open-label, single-arm study.

**Population:** Patients with histologically proven intrahepatic cholangiocarcinoma, untreated with systemic therapy, and with a performance status ECOG 0, 1. Patients must have an estimated life expectancy > 6 months and be willing to undergo surgical resection if the tumor is deemed resectable.

**Interventions:** Patients will receive durvalumab (1500 mg IV every 3 weeks for up to 8 cycles) and tremelimumab (300mg IV on cycle 1) in combination with gemcitabine (1000 mg/m2 IV on days 1 and 8 of each cycle) and cisplatin (25mg/m2 on days 1 and 8 of each cycle). If the tumor is deemed resectable after 4 or 8 cycles, patients will undergo surgical tumor resection.

**Primary Outcome Measures:** Rate of conversion from unresectable to resectable and incidence of related treatment emergent adverse events.

**Secondary Outcome Measures:** Objective response rate, pathological complete response, overall survival, progression-free survival, rate of R0 resection, relapse-free survival, patient-reported outcomes decline, and event-free survival."
755,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

Title: Normal Reference Values in Han Adults of Extremity Arterial Structure and Hemodynamics by High-frequency Ultrasound: a Multi-center Study in China

Objective: To establish normal reference values for high-frequency ultrasound examination of extremity arterial structure and hemodynamics in healthy Han adults, and to explore its influencing factors.

Population: Healthy Han adults aged 18-79 years with normal blood pressure, body mass index, and no history of cardiovascular disease, diabetes, or connective tissue disease.

Intervention: High-frequency ultrasound examination of the extremity arteries to measure intima thickness and blood flow velocity.

Primary Outcome Measures: Intima thickness of dorsalis pedis artery and proper palmar digital artery.

Secondary Outcome Measures: Blood flow velocity of dorsalis pedis artery and proper palmar digital artery.

The study aims to provide a quantitative reference for the early diagnosis, degree evaluation, and curative effect observation of extremity arterial lesions, which can help reduce the incidence of complications and mortality."
