id,summary
689,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

This is a proof-of-concept study investigating the relationship between daily physical activity and the pharmacokinetics (PK) of infused recombinant factor VIII (FVIII) concentrate in patients with severe hemophilia A. The study aims to evaluate whether physical activity, measured by the number of daily steps using a SenseWear armband device, affects the PK parameter in patients under prophylactic treatment with FVIII concentrates. The study will also assess the association between PK parameter and number of daily steps. The trial will enroll patients aged 12-60 years with severe hemophilia A under FVIII prophylaxis at the Haemostasis and Thrombosis Center of the Fondazione Policlinico Gemelli IRCCS Rome. The study will last for 12 months and will include physical examinations, quality of life assessments, and metabolic monitoring."
690,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

Title: Critical Time Window for Rehabilitation After Incomplete Spinal Cord Injury: Early vs Late Locomotor Training

Objective: To investigate the optimal timing of locomotor training in individuals with incomplete spinal cord injury (SCI) between C5 and T12 levels.

Design: Randomized, double-blind, parallel-group trial with four arms: Early Intervention (additional training within 60 days), Sub-acute Intervention (training at 3 months), Chronic Intervention (training at 6-12 months), and No Intervention (standard of care only).

Intervention: Body Weight Supported Treadmill Training (BWSTT) for all intervention groups.

Primary Outcome Measure: 10-Meter walk test to assess walking speed and time.

Secondary Outcome Measures: 6-Minute Walk test, Walking Index for Spinal Cord Injury, and daily step counts from a waist-worn activity tracker.

Eligibility Criteria: Inclusion criteria include acute and traumatic SCI with AIS classification of B, C, or D, between C5 and T12 levels, and ability to provide informed consent. Exclusion criteria include orthopedic injuries, fractures, surgeries, or other conditions affecting locomotor function or weight bearing.

Age range: 16-75 years."
691,"assistant

This study aims to investigate the effect of education given according to the Health Promotion Model on premenstrual symptoms, emotional eating behavior, and perceived stress in women with premenstrual syndrome (PMS). The study is a pretest-posttest randomized controlled trial with 60 participants, aged 18-30, who score over 110 on the PMS scale and meet the study criteria. The experimental group will receive training using the Philips 66 technique, a health promotion model-based education program, while the control group will not receive training. The primary outcome measures include the Premenstrual Syndrome Scale, Eating Habits During the Premenstrual Period Form, Healthy Lifestyle Behaviors Scale, Emotional Eating Scale, Perceived Stress Scale, and Visual Comparison Scale. The study aims to determine whether the education program has an effect on premenstrual symptoms, emotional eating behavior, and perceived stress, and to contribute to the literature on the topic."
692,"assistant

The Accelerating Medicines Partnership (AMP) Schizophrenia Observational Study: PREDICT-DPACC is a non-interventional study that aims to develop algorithms to predict the trajectories and outcomes of individuals at clinical high risk (CHR) for psychosis. The study is part of the AMP Schizophrenia program, a public-private partnership between the National Institutes of Health, the U.S. Food and Drug Administration, and multiple public and private organizations.

The study will collect data from two CHR research networks, ProNET and PRESCIENT, which consist of sites in the US, Canada, Europe, and Asia. The data will be used to identify biomarkers and predict individual outcome trajectories. The study will assess CHR subjects with a core set of measures at baseline and 2 months post-baseline, with additional assessments completed at other time points. The study will also collect data on clinical, cognitive, neurophysiology, neuroimaging, genetics, and fluid biomarkers, as well as speech and facial expression.

The study will enroll participants between 12 and 30 years old who meet diagnostic criteria for CHR. Exclusion criteria include antipsychotic medication exposure, documented history of intellectual disability, and past or current clinically relevant central nervous system disorder.

The primary outcome measure is conversion to psychosis, and the secondary outcome measures are remission and non-conversion/non-remission. The study will continue to assess participants who develop first-episode psychosis during their study participation.

The study aims to develop powerful and robust stratification tools to identify and validate biomarkers and predict individual outcome trajectories. The data will be archived and made publicly available in the NIMH Data Archive."
693,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

The PROSPER study is a pilot randomized controlled trial (RCT) evaluating the feasibility and acceptability of the Problem Management Plus (PM+) intervention for prisoners in the Netherlands. The study aims to assess the effectiveness of PM+ in addressing common mental health problems, such as depression and anxiety, among prisoners. The trial will recruit 60 Dutch-speaking adults aged 18 years or older who are imprisoned in a Dutch prison and have elevated levels of psychological distress. Participants will be randomly assigned to either the treatment group, which will receive PM+ plus care-as-usual, or the control group, which will receive care-as-usual only. The primary outcome measures include feasibility and acceptability of PM+, while secondary outcome measures include symptoms of depression and anxiety, self-identified problems, quality of life, trauma, and suicidal vulnerability. The study will also assess the process of implementing PM+ and gather feedback from stakeholders."
694,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: Study of Xevinapant With Radiation and Chemotherapy for Patients With Head and Neck Cancer

Objective: To evaluate the safety and efficacy of xevinapant in combination with radiation and chemotherapy in patients with locoregionally advanced squamous cell carcinoma of the head and neck who are ineligible for cisplatin.

Design: Phase I, open-label, non-randomized, sequential assignment study with dose escalation and expansion.

Eligibility Criteria: Patients with pathologically proven diagnosis of squamous cell carcinoma of the head and neck, unresected, measurable disease, age 18 years or older, and contraindication to cisplatin.

Interventions: Xevinapant (50-200 mg) given orally for 2 out of every 3 weeks, carboplatin and paclitaxel weekly for 7 doses with radiation, and additional 3 cycles of xevinapant after completion of chemoRT.

Primary Outcome Measure: Determine best safe dose of xevinapant when given in combination with radiation and chemotherapy.

Secondary Outcome Measures: Progression-free survival, number of side effects, overall survival, locoregional failure, distant failure, and response rate.

The study aims to evaluate the safety and efficacy of xevinapant in combination with radiation and chemotherapy in patients with head and neck cancer who are ineligible for cisplatin."
695,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

**Study Overview**

The study is a Phase 1, open-label trial evaluating the pharmacokinetics, safety, and tolerability of ARV-471 in Chinese participants with ER+/HER2- advanced breast cancer.

**Eligibility Criteria**

Participants must have a histological or cytological diagnosis of breast cancer with evidence of ER+/HER2- locally advanced or metastatic disease, and have received at least one line of standard of care (SOC) endocrine therapy with or without a CDK4/6 inhibitor. Up to two prior regimens of chemotherapy for advanced or metastatic disease are allowed.

**Study Design**

The study is a single-arm, open-label design with a single treatment arm: ARV-471 administered orally once daily with food for 28-day cycles. The primary objective is to assess the pharmacokinetics of ARV-471.

**Primary Outcome Measures**

The primary outcome measures include:

1. Single-dose pharmacokinetic parameters (Cmax, AUCtau, Tmax, AUClast, CL/F, Vz/F, t½)
2. Multiple-dose pharmacokinetic parameters (Cmax, AUCtau, Tmax, Vz/F, MRCmax, Rac, t½eff, CL/F, t½)

**Secondary Outcome Measures**

The secondary outcome measures include:

1. Objective response rate (ORR)
2. Percentage of participants with clinical benefit
3. Duration of objective response (DOR)
4. Presence or absence of blood biomarkers
5. Number of participants with notable electrocardiogram (ECG) values
6. Number of participants with laboratory abnormalities
7. Number of participants with clinically significant changes from baseline in vital signs
8. Number of participants with adverse events (AEs) by type, frequency, severity, timing, and seriousness

**Study Timeline**

The study will enroll participants for approximately 24 weeks, with a maximum treatment duration of 28 days per cycle. The study will assess participants up to 100 weeks after the first dose of study drug."
696,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

**Study Title:** Olaparib and Alpelisib for Treatment of Metastatic Breast Cancer, A ComboMATCH Treatment Trial

**Objective:** To evaluate the efficacy and safety of olaparib and alpelisib combination therapy in patients with metastatic breast cancer, particularly those with PARP-inhibitor naive or resistant disease.

**Design:** This is a randomized, open-label, phase II trial with three cohorts: Cohort 1 (PARP-inhibitor naive patients), Cohort 2 (PARP-inhibitor naive patients randomized to receive olaparib alone or in combination with alpelisib), and Cohort 3 (PARP-inhibitor resistant patients).

**Interventions:** Patients in Cohort 1 will receive olaparib and alpelisib, while those in Cohort 2 will be randomized to receive either olaparib alone or in combination with alpelisib. Patients in Cohort 3 will receive olaparib and alpelisib. All patients will undergo regular tumor assessments, including imaging studies and biopsies.

**Primary Outcome Measures:**

* Progression-free survival (PFS) in Cohort 2
* Objective response rate (ORR) in Cohort 3

**Secondary Outcome Measures:**

* ORR in Cohort 2
* PFS in Cohort 3
* Overall survival (OS) in both Cohorts 2 and 3
* Clinical benefit rate (CBR) in both Cohorts 2 and 3
* Incidence of adverse events (AEs) in both Cohorts 2 and 3
* Concordance of diagnostic tumor mutation profile in both Cohorts 2 and 3

**Eligibility Criteria:** Patients must have metastatic breast cancer, be at least 18 years old, and have a performance status of 2 or better. Patients with a history of brain metastases or active uncontrolled brain metastases are excluded."
697,"assistant

Here is a summary of the clinical trial:

**Title:** A Randomized Controlled Trial of Schema Therapy for Patients With Chronic Treatment Resistant Depression

**Objective:** To investigate whether Schema Therapy (ST) of longer duration (up to 30 sessions) outperforms Treatment as Usual (TAU) for patients with chronic and treatment-resistant depression (CTRD) on depression outcomes at 12 months after baseline measurements.

**Design:** This is a multi-center, two-arm, parallel group, assessor-blinded, randomized controlled superiority study.

**Interventions:** Participants will be randomized to either Schema Therapy (ST) or Treatment as Usual (TAU). ST will consist of up to 30 individual, weekly sessions of consecutive Schema Therapy. TAU will be standard care package content, including prescription and monitoring of psychopharmacological treatment, as well as up to 3 hours of preparatory and diagnostic sessions and up to 4 hours of meetings with the participation of next-of-kin and/or collaboration partners in other public instances.

**Primary Outcome Measure:** Change from baseline in depression symptoms on the clinician-rated Hamilton-6 Rating Scale for Depression at 12 months after baseline measurements.

**Secondary Outcome Measures:** Changes in depression symptoms, functional impairment, psychological well-being, personal recovery, anger processing, repetitive negative thinking, anxiety symptoms, health-related quality of life, and schema modes as mediators of treatment effect.

**Sample Size:** A total of 129 participants will be randomized to either ST or TAU.

**Inclusion Criteria:** Participants must have a diagnosis of chronic or treatment-resistant depression, with a minimum score of 9 points on the Hamilton Rating Scale for Depression 6 (HAMD-6) and a minimum score of 6 on the Maudsley Staging Model (MSM) scale.

**Exclusion Criteria:** Participants with a history of alcohol or substance abuse, bipolar or psychotic disorder, acute suicidal risk, mental disability (estimated IQ < 70), or non-Danish speaker will be excluded.

**Duration:** The study will last for 24 months, with assessments at baseline, 6 months, 12 months, and 24 months after baseline."
698,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

Title: Paramedical Protocol for Ventilation in Acute Respiratory Distress Syndrome

Study Overview:
This is a prospective, multicenter, randomized, controlled, open-label, phase III trial that aims to evaluate the effectiveness of a paramedical protocol for ventilation in patients with acute respiratory distress syndrome (ARDS). The study involves 28-day follow-up and assesses the primary endpoint of mortality rate and number of days without mechanical ventilation.

Eligibility Criteria:
The study includes patients aged 18 years or older with ARDS, intubated and mechanically ventilated, and evolving for less than 72 hours. Exclusion criteria include long-term oxygen therapy, pneumothorax, documented pulmonary embolism, and ARDS refractory to inclusion.

Study Design:
The study is a stepped wedge cluster randomized design, where clusters (hospitals) receive the intervention sequentially over several periods. The order of intervention is randomly assigned, and all clusters receive the intervention at some point during the study.

Intervention:
The experimental group receives ventilatory adjustments by nurses according to a pre-established care protocol, while the control group receives usual care.

Primary Outcome Measures:
The primary endpoint is a composite of mortality rate and number of days without mechanical ventilation at 28 days.

Secondary Outcome Measures:
The study also assesses various secondary outcomes, including measures of tidal volume, plateau pressure, PEEP, FiO2, oxygenation, and duration of mechanical ventilation, among others.

Keywords:
The study keywords include acute respiratory distress syndrome, ARDS, paramedical care protocol, and mortality."
699,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

The ""Intervening With Haitian Immigrants in the U.S. to Improve HIV Outcomes"" study aims to develop and pilot-test a culturally tailored engagement and retention intervention for Haitian immigrants living with HIV (HILWH) in the United States. The study will enroll 18- to 65-year-old HILWH who are recently diagnosed or not virally suppressed and are receiving care at two Federally Qualified Health Centers (FQHCs) in Miami. The intervention, an adaptation of the iENGAGE program, will consist of four individual meetings over six months, with participants also completing research questionnaires and participating in focus groups and individual interviews. The primary outcomes measured will be engagement in care and viral suppression, with the goal of improving HIV outcomes among HILWH."
700,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: A Comparative Evaluation of Effectiveness in Root Canal Debridement using Inertial Cavitation Device vs Passive Ultrasonic Irrigation and Conventional Preparation: A Randomized Controlled Clinical Trial.

Objective: To compare the effectiveness and safety of the Endoclean device with passive ultrasonic irrigation (PUI) and conventional preparation in root canal debridement up to 12-month follow-up.

Methodology: This is a prospective, 3-arm randomized, non-blinded, single-center clinical trial involving 109 subjects aged 18-75 years with symptomatic and/or asymptomatic apical periodontitis. Participants were randomly assigned to one of three groups: PUI, Endoclean, or conventional preparation. The primary outcome measure is the successful healing of periapical lesions up to 12 months post-procedure, assessed by radiographic evaluation and clinical symptoms. Secondary outcome measures include freedom from postoperative pain and long-term effectiveness success up to 24 months post-procedure.

Inclusion criteria include patients with ASA classification 1 and 2, mature teeth with closed apices, and radiographic evidence of apical periodontitis. Exclusion criteria include patients with pre-existing health or oral conditions, generalized untreated periodontal disease, and poor prognosis teeth.

The study aims to evaluate the effectiveness and safety of the Endoclean device in root canal debridement and compare it with PUI and conventional preparation."
701,"assistant

Here is a clear, concise, and accurate summary of the FRACT-AI clinical trial:

The FRACT-AI study aims to evaluate the impact of artificial intelligence (AI) enhanced image analysis on the diagnostic accuracy of frontline clinicians in detecting fractures on plain X-rays. The study recruits 18 readers from various clinical specialties and experience levels, who will review 500 X-rays in two phases: once without AI assistance and once with AI assistance. The primary outcome measures include the performance of the AI algorithm in detecting fractures, as well as the performance of readers with and without AI assistance. The study also assesses reader speed with and without AI assistance. The results will help determine the effectiveness of AI-enhanced image analysis in improving the accuracy and efficiency of fracture detection on X-rays."
702,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: Evaluation of Fine Motor Function in Children With Specific Learning Disorders

Objective: To examine fine motor skills, hand grip strength, and hand and forearm anthropometric characteristics in children with Specific Learning Disorder (SLD) compared to healthy children, and to investigate their relationships with each other. Additionally, to examine the effect of fine motor skills on quality of life and participation in activities at home, school, and community environment of children with SLD.

Study Design: A comparative study between children with SLD and healthy children, aged 6-12 years.

Primary Outcome Measures:

* Bruininks-Oseretsky Test of Motor Proficiency-2 (BOT-2) to assess gross and fine motor skills
* Purdue Pegboard Test to evaluate hand and finger dexterity
* Hand Dynamometer to measure hand grip strength
* Pinch Gauge to evaluate finger strength

Secondary Outcome Measures:

* Participation and Environment Measurement Child & Youth (PEM-CY) to assess participation and environment factors in home, school, and community settings
* The Pediatric Quality of Life Inventory (PEDS-QL) to evaluate health-related quality of life

Inclusion Criteria: Children with SLD, aged 6-12 years, diagnosed by a physician, with cognitive ability to follow instructions, and families who agreed to participate.

Exclusion Criteria: Children with psychiatric, neurological, or orthopedic disorders, or those who do not agree to participate.

The study aims to provide a comprehensive understanding of fine motor function, hand and finger strengths, and anthropometric characteristics in children with SLD, and to investigate their relationships with quality of life and participation in daily activities."
703,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

The IM-ZBULLE Study is a multicenter, randomized, double-blind, controlled trial evaluating the efficacy of combining the Z-track and Airlock techniques during intramuscular injection of haloperidol decanoate in adult patients with schizophrenia or related disorders. The study aims to assess the reduction of pain, drug leakage, and potential complications related to treatment, as well as patient satisfaction and therapeutic alliance. The trial will compare the experimental group, receiving injections using the Z-track and Airlock techniques, with the control group, receiving injections using standard techniques. The primary outcome measure is pain reduction, assessed using a visual analog scale 5 minutes after treatment. Secondary outcomes include drug leakage reduction, impact of the injection, participant satisfaction, therapeutic alliance, and identification of obstacles and levers to changing practices among psychiatric nurses. The study will enroll adult patients with schizophrenia or related disorders, prescribed haloperidol decanoate, and will be conducted at multiple centers in France."
704,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: Feasibility Trial of Preoperative 5-Day Hypofractionated Radiotherapy for Primary Soft Tissue Sarcoma

Objective: To evaluate the feasibility, toxicity, efficacy, and potential improvement in access to care of preoperative 5-day hypofractionated radiotherapy (HFRT) in patients with primary soft tissue sarcoma (STS) of the extremity or trunk.

Design: Single-arm, open-label trial with a single intervention group.

Eligibility: Patients with AJCC 8th edition stage I-III histologically confirmed STS, aged 18 years or older, with an ECOG Performance Status of 0-3, and deemed eligible for wide local excision.

Intervention: Preoperative 5-day HFRT (30Gy/5fx once daily over consecutive weekdays) followed by standard of care wide local excision 2-6 weeks later.

Primary Outcome Measure: Feasibility of 5-day HFRT, defined as the proportion of eligible patients who elect to participate in the trial.

Secondary Outcome Measures: Rate of favorable pathologic response, rate of major wound complication, local control, acute toxicity, and 1-year late HFRT toxicity.

This trial aims to investigate the use of preoperative 5-day HFRT as a novel approach to treat STS, with potential benefits including improved access to care, reduced treatment duration, and enhanced local control. The study will also explore the predictive biomarker potential of SFRP2, a secreted protein involved in tumor progression."
705,"assistant

This randomized controlled trial aims to evaluate the effectiveness of pericapsular nerve group block (PENG block) combined with lateral femoral cutaneous nerve block (LFCN block) compared to patient-controlled analgesia (PCA) with morphine for postoperative analgesia after hip replacement surgery. 

Eligible patients (American Society of Anesthesiologists (ASA) physical status I-III) underwent hip replacement surgery and were randomly assigned to either the PENG block group or the PCA group. The PENG block group received pain relief through PENG and LFCN block, while the PCA group received intravenous morphine analgesia via PCA. 

The primary outcome measures were the average Visual Analogue Scale (VAS) score at rest and on movement, as well as the rate of side effects such as vomiting/nausea, itching, urinary retention, and respiratory failure. Data were collected at different times, including before surgery, during surgery, and after surgery, up to 72 hours postoperatively."
706,"assistant

This clinical trial is a comparative study investigating the use of dynamic magnetic resonance imaging (MRI) to assess pelvic organ mobility in patients with suspected pelvic endometriosis. The study aims to evaluate the mean vertical displacement of pelvic organs during dynamic MRI in patients with and without endometriosis. The primary outcome measure is the mean vertical displacement of the anterior wall of the vagina between rest and maximum pushing force during dynamic MRI. Secondary outcome measures include the mean vertical displacement of the cervix, posterior wall of the vagina, and variation in mean vertical displacement on the wall of each pelvic organ at the push effort. The study also aims to investigate the statistical association between symptoms of patients with endometriosis and mean vertical displacement on the wall of each pelvic organ at the push effort during dynamic MRI. The study includes patients referred for suspected pelvic endometriosis, with or without a diagnosis of endometriosis, and excludes patients with a BMI > 35, history of hereditary collagen and elastic tissue disease, and other exclusion criteria."
707,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

Title: Uptake of the Childhood Live Attenuated Influenza Vaccine (LAIV) and Influenza-related Healthcare Resource Use in England During the 2012 to 2022 Flu Seasons; a Retrospective, Observational Study in the CPRD and HES Databases

Objective: To evaluate the uptake of influenza vaccines, including LAIV, in children aged 2-17 years in England between 2012 and 2020, and to describe healthcare resource use associated with laboratory-confirmed influenza and influenza-like illness (ILI) in these children.

Methodology: This retrospective, observational study used data from the Clinical Practice Research Datalink (CPRD) and Hospital Episode Statistics (HES) databases to analyze the uptake of LAIV and healthcare resource use in children aged 2-17 years in England between 2012 and 2020.

Primary outcome measures: The study aimed to evaluate the proportion of eligible individuals receiving a flu vaccine (LAIV, QIV, or other) in each flu season.

Secondary outcome measures: The study also aimed to describe healthcare resource use associated with ILI, including GP consultations, laboratory-confirmed influenza, Admitted Patient Care (APC) episodes, Accident and Emergency (A&E) attendances, outpatient attendances, length of stay in APC, antibiotic prescriptions, and antiviral prescriptions.

The study will provide up-to-date epidemiological evidence on the uptake of LAIV and its impact on healthcare resource use related to ILI in children in England, which may be used by the National Health Service (NHS) for planning and evaluation of the childhood influenza vaccination program."
708,"assistant

This is a pilot pre-post interventional trial designed to explore the feasibility of using fun activities to promote Tang poem reciting and happiness in South Asian children in primary schools in Hong Kong. The study aims to recruit 10-20 children aged 6-9 years old and will involve three 1.5-hour sessions of Tang poem reciting, with one session for participant performances. The intervention will be led by experienced instructors from Bestreben Drama Association Limited, and participants will recite two poems per session with adjustments based on performance. The study will assess the primary outcomes of successful recited poems, change in happiness, and change in the number of successful recited poems reported subjectively by students. Secondary outcomes will include change in acculturation, ability in speaking Chinese, and attitude in Chinese learning. The study will also collect qualitative data through in-depth interviews. The investigators expect that the fun activities for reciting Tang poems will help promote happiness and enjoyment in primary school ethnic minority students in Hong Kong."
709,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

Title: A Digitally Assisted Risk Reduction Platform for Youth at High Risk for Suicide

Objective: To test the effectiveness of a digitally assisted risk reduction platform, called Vira, in reducing suicidal behaviors and improving clinical outcomes among youth at high risk for suicide.

Design: This is a pragmatic randomized controlled trial (RCT) with 200 adolescent patients aged 13-18 years old, randomized to either the Vira group or the treatment as usual (TAU) control group. Participants will receive intensive outpatient treatment, and all treatment decisions will be overseen by practitioners within the program.

Intervention: The Vira platform uses mobile sensing data and HIPAA-compliant client communication tools to provide a unique understanding of risk factors, including psychological distress, anhedonia, and behavioral withdrawal, and sleep disturbance. Patients will be asked to use Vira for the duration of their intensive outpatient treatment, and practitioners will provide support and just-in-time reminders to arrive in the user's phone to support their behavior change plan and DBT treatment.

Primary Outcome Measures: The study will assess suicidal thoughts and behaviors using the Columbia Suicide Severity Rating Scale (C-SSRS) and the Scale for Suicidal Ideation (SSI) at 6 months.

Secondary Outcome Measures: The study will also assess anxiety, risky behaviors, sleep quality, mood, and social anhedonia using various self-report questionnaires at 3 and 6 months.

Keywords: Depression, Depressive Disorder, Mood Disorders, Mental Disorders, Suicidal Behaviors, Suicidal Thoughts, Suicidal Ideation."
710,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

The study, titled ""Impact of Sex and Age on Non-visual Light Input That Affects Sleep and Circadian Rhythms,"" aims to investigate the effects of non-visual light input on sleep and circadian rhythms in healthy adults aged 18-85 years. The study uses a single-group assignment design, where participants undergo pupillometry testing, light box exposure, and saliva collection to assess pupil size, melatonin levels, and circadian timing. The study examines the impact of sex and age on these outcomes, as well as the effects of different light stimuli on pupil response, circadian timing, and hormone response. The primary outcome measures include pupil size, melatonin levels for circadian timing assessment, and melatonin levels for hormone response. The study is open-label, meaning that participants and researchers are aware of the treatment being administered."
711,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

The study, titled ""A Randomized Controlled Trial of Improving Parenting Skills Adult ADHD (IPSA): A New Parent Training Program for Parents Who Themselves Have ADHD"", aims to evaluate the effectiveness of a new parent training program, IPSA, for parents with Attention Deficit Hyperactivity Disorder (ADHD). The study is a randomized controlled trial (RCT) with two parallel groups: the treatment group, which receives IPSA directly, and the control group, which receives continued routine services and is offered IPSA approximately six months later.

The study aims to examine the efficacy of IPSA in improving parental self-efficacy, reducing parental stress, and decreasing household disorganization and child behavior problems. The primary outcome measure is parental self-efficacy, which will be assessed using the Parental Self-Efficacy scale. Secondary outcome measures include parental stress, household disorganization, and child behavior problems, which will be assessed using the Parental Stress Scale, Confusion, Hubbub, and Order Scale, and the Eyberg Child Behavior Inventory, respectively.

The study will also evaluate the feasibility of IPSA by assessing attendance rates, treatment satisfaction, and potential harms. The study will be conducted at the Center of Neurodevelopmental Disorders at Karolinska Institutet, Sweden, and will involve parents with ADHD who have at least one child aged 3-11 years. The study has been approved by the Regional Ethics Committee of Stockholm, Sweden."
712,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

Title: The Substance Use and Health Risk Intervention (SUHRI) for Justice-involved Youth

Objective: To examine the preliminary efficacy of a technology-based intervention, SUHRI, in reducing substance use and health risk behaviors among justice-involved youth aged 14-18.

Design: A single-group, open-label study with a 1-arm design, where participants receive the SUHRI intervention.

Eligibility: Youth must be on community supervision, have at least one indicator of substance use, be English-speaking, and have no indication of suicide risk or thought disorder.

Intervention: The SUHRI intervention is a technology-based application administered via tablet, addressing substance use and risky sex practices within the context of personal relationships. The intervention consists of four individualized sessions, which participants complete on a tablet with the assistance of a proctor.

Outcomes: The study measures several outcomes, including problem recognition, decision making, intention to reduce personal risk, service initiation, substance use, and sexual/STI health risk. These outcomes are assessed at baseline, Week 7, and Week 15.

The study aims to evaluate the effectiveness of the SUHRI intervention in reducing substance use and health risk behaviors among justice-involved youth."
713,"assistant

Here is a clear, concise, and accurate summary of the clinical trial document:

**Title:** Open-label, Single-center, Single-arm Futility Trial Evaluating Daily Remote Ischemic Conditioning for Reducing Progression of Disability in Patients With Primary Progressive Multiple Sclerosis (PPMS)

**Objective:** To investigate whether remote ischemic conditioning (RIC) treatment can prevent disability worsening in patients with Primary Progressive Multiple Sclerosis (PPMS) by reducing progression of disability, as measured by the timed 25-foot walk (T25FW).

**Design:** Phase II open-label, single-center, single-arm futility trial following the Simon-2-stage MiniMax design.

**Intervention:** Participants will undergo daily RIC sessions for 12 months, using an electric auto-control device with a blood pressure cuff that inflates up to 200 mmHg during the ischemic period.

**Primary Outcome Measure:** Worsening of disability, defined as an increase by 20% or more in the T25FW at 12 months follow-up compared to baseline.

**Secondary Outcome Measures:** Nine Hole Peg Test, MRI measure of remyelination, and Single Digit Modalities Test (SDMT).

**Eligibility Criteria:** Patients with Primary Progressive MS, aged 18-65 years, with a screening Expanded Disability Status Scale score between 4.0 and 6.5, and a screening T25FW of 5.5 seconds or more. Exclusion criteria include patients with known renal or hepatic impairment, allergy to gadolinium, or current use of immune-modulators, anticoagulation, or certain medications."
714,"assistant

This clinical trial aims to investigate whether prothrombin time (PT) can predict the response to corticosteroid treatment in patients with severe alcoholic hepatitis (SAH). Patients with SAH were eligible for the study if they had a clinical diagnosis, Maddrey's function score of 32 or higher, and no contraindications to corticosteroid therapy. The study enrolled patients with heavy alcohol use, elevated liver enzymes, and jaundice. The primary outcome measure was response to steroid treatment, assessed using the Lille score at day 7. Secondary outcomes included death, early liver transplantation, and infection. The study aimed to determine if PT at diagnosis correlates with Lille score at day 7, which could predict response to medical treatment."
715,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

The study is a randomized controlled trial comparing the effectiveness of functional task training (FTT) versus functional therapy program (FTP) in improving gross motor function, range of motion, and balance in children with cerebral palsy (CP) aged 6-12 years. The study will randomly assign 50 children with CP (GMFCS level 1-2) to either the FTT group or the FTP group. The FTT group will receive 50 minutes of FTT per day, 3 times a week, for 8 weeks, while the FTP group will receive goal-directed training for 50 minutes per day, 3 times a week, for 8 weeks. The primary outcome measures will be range of motion, balance, and gross motor function, assessed using goniometer, pediatric balance scale, and Gross Motor Function Measure scale, respectively. The study aims to evaluate the comparative effect of FTT and FTP on these outcome measures in children with CP."
716,"assistant

This retrospective observational study evaluated the prognostic value of neutrophil-lymphocyte ratio (NLR), absolute lymphocyte count (ALC), and thrombocyte-lymphocyte ratio (TLR) in predicting the outcomes of tetralogy of Fallot (ToF) primary repair. The study included 18 patients with ToF who underwent primary repair at National Cardiovascular Center Harapan Kita between January 2020 and December 2022. The primary outcomes measured were the number of patients requiring redo surgery, mortality, and complications. Secondary outcomes included hospital length of stay and postoperative length of stay. The study found that NLR, ALC, and TLR were associated with the risk of redo surgery, mortality, and complications after ToF primary repair."
717,"assistant

This pilot randomized double-blind clinical trial assesses the effectiveness of patient-applied aqueous lidocaine via tampon as a pre-treatment prior to intra-uterine device (IUD) placement. The study aims to compare the procedure time, patient-reported pain level, patient-reported satisfaction, patient-reported interest in subsequent procedure, and provider-reported procedural difficulty between the lidocaine and saline placebo groups. Eligible participants are women aged 18-54 who request IUD insertion and are willing to return for the procedure. The study involves applying the lidocaine or saline solution to the tampon 1 hour prior to the procedure, and the tampon is removed as the subject prepares for the procedure. The results will evaluate the effectiveness of patient-applied lidocaine as a pre-treatment for IUD placement."
718,"assistant

Here is a clear, concise, and accurate summary of the clinical trial:

Title: General Population Universal Capillary Screening for Chronic Autoimmune, Metabolic and Cardiovascular Diseases (UNISCREEN): Feasibility and Acceptability Pilot Study

Objective: To assess the feasibility and acceptability of a capillary screening program for early detection of chronic metabolic, cardiovascular, and autoimmune diseases in a general population.

Methodology: This is a single-center, interventional pilot study enrolling volunteers from Cantalupo, Italy. Participants will undergo capillary blood sampling to test blood glucose levels, lipid profiles, and autoantibodies for type 1 diabetes, celiac disease, and other diseases. Blood pressure will also be measured.

Outcomes: The study will measure the feasibility and acceptability of the screening program, as well as the levels of blood glucose, lipids, and autoantibodies, and blood pressure.

Inclusion Criteria: Residents of Cantalupo, aged 1-100 years, able to understand the purpose of the project and sign informed consent.

Exclusion Criteria: None.

This study aims to evaluate the feasibility and acceptability of a universal capillary screening program for chronic diseases in a general population, with the potential to identify individuals at risk and prevent or delay disease progression."
